9121 UnitedStates       2018 TV-MA 95  
4990 India              2018 TV-14 96  
1042 UnitedStates       2020 TV-MA 52  
4229 UnitedStates       2003 PG    87  
1464 UnitedStates       2017 TV-MA 103 
4479 UnitedStates       2010 R     109 
6507 UnitedStates       2017 TV-MA 101 
2110 UnitedKingdom      2014 PG    103 
8243 UnitedStates       2008 PG-13 110 
9294 Spain              2016 TV-MA 104 
9184 UnitedStates       2005 PG-13 85  
9995 Lebanon            2013 TV-MA 101 
5878 India              2013 TV-MA 129 
8158 India              1990 TV-14 163 
2341 Thailand           2017 TV-MA 100 
1436 UnitedStates       2017 G     78  
8651 Japan              2013 TV-MA 58  
9066 Canada             2016 TV-Y7 47  
6683 UnitedStates       2007 PG-13 110 
4537 India              2020 TV-MA 145 
3285 Japan              2013 TV-14 56  
1510 UnitedKingdom      2020 R     95  
7048 Indonesia          2005 TV-14 141 
4223 UnitedStates       1958 G     115 
9816 UnitedStates       2013 PG-13 101 
1965 France             2020 TV-MA 96  
9215 UnitedKingdom      2008 TV-MA 58  
4491 UnitedKingdom      2012 PG-13 90  
8695 India              2020 TV-MA 126 
1952 Netherlands        2018 R     106 
4030 Philippines        2013 TV-14 103 
7182 Taiwan             2020 TV-MA 82  
8860 UnitedStates       2017 TV-MA 71  
 746 Japan              2015 TV-MA 121 
6886 UnitedStates       2020 PG-13 91  
3180 UnitedStates       2012 NR    77  
6121 UnitedKingdom      2018 PG    86  
8899 UnitedStates       2020 TV-Y  42  
7115 Argentina          2019 TV-PG 60  
9143 UnitedStates       2018 PG    111 
8956 UnitedStates       2016 TV-PG 103 
3288 UnitedStates       2014 PG    113 
7052 UnitedStates       2018 PG    106 
3199 UnitedKingdom      2017 TV-MA 105 
5054 Japan              2018 TV-14 101 
7210 Japan              2018 TV-PG 91  
2441 Australia          2018 TV-G  88  
7114 India              1979 TV-PG 137 
6292 UnitedKingdom      1995 PG-13 130 
2240 UnitedStates       2019 TV-MA 89  
1530 Australia          2016 R     110 
9311 India              2018 TV-14 128 
5030 India              2014 TV-14 112 
5597 India              2008 TV-MA 135 
4471 India              2006 TV-14 148 
9814 UnitedStates       2018 R     100 
2955 Egypt              2017 TV-14 101 
1909 UnitedStates       1997 PG    96  
 245 UnitedStates       2009 PG-13 96  
8431 UnitedStates       2016 R     90  
4090 UnitedStates       2014 R     103 
1388 UnitedStates       2019 TV-MA 75  
6062 Egypt              2012 TV-MA 99  
 233 UnitedStates       2007 UR    99  
 964 UnitedStates       2005 PG    93  
4706 UnitedStates       2019 TV-PG 90  
8391 UnitedStates       2017 R     101 
7510 UnitedStates       2017 TV-MA 95  
5621 UnitedStates       2011 R     92  
3105 Canada             2016 R     102 
 895 UnitedStates       2018 PG    90  
1408 India              2013 TV-14 144 
7583 UnitedStates       2001 R     137 
5561 UnitedStates       2003 R     98  
1799 India              2015 TV-14 109 
4242 Philippines        2018 TV-MA 150 
7393 Germany            2008 R     117 
8693 India              2013 TV-MA 93  
1624 UnitedArabEmirates 2014 TV-14 71  
1532 UnitedArabEmirates 2015 TV-14 80  
4935 UnitedStates       2017 TV-MA 57  
8313 UnitedStates       1978 PG    110 
7913 UnitedStates       2016 PG    131 
1176 UnitedStates       2015 R     95  
9653 Nigeria            2016 TV-MA 102 
4766 UnitedKingdom      2018 TV-MA 66  
3308 Argentina          2019 TV-MA 65  
3434 Canada             2015 R     114 
3360 Italy              2017 TV-MA 96  
8229 UnitedStates       2016 TV-MA 97  
6576 Canada             2018 R     106 
8817 UnitedStates       2016 TV-PG 82  
3998 UnitedStates       2020 R     84  
8072 Argentina          2020 TV-14 95  
2372 India              2020 TV-MA 120 
8235 India              1993 TV-14 149 
5177 Spain              2018 TV-MA 126 
9236 India              2019 TV-MA 143 
1911 India              2020 TV-14 113 
9183 India              2017 TV-14 106 
4419 India              2007 TV-PG 155 
6425 UnitedKingdom      2015 TV-G  57  
6100 India              2010 TV-14 121 
4932 India              2013 TV-14 137 
3339 India              2010 TV-14 138 
8439 India              2014 TV-MA 154 
5939 UnitedStates       2016 PG-13 106 
6407 UnitedStates       2007 PG    116 
3973 UnitedArabEmirates 2018 TV-14 116 
4264 UnitedArabEmirates 2016 TV-PG 97  
6043 Nigeria            2017 TV-14 93  
5353 India              2017 TV-14 129 
1066 India              2018 TV-14 111 
8150 UnitedStates       2009 PG-13 117 
7975 UnitedStates       2015 TV-14 65  
 694 UnitedStates       1987 R     110 
 527 India              2018 TV-MA 108 
5050 Egypt              2017 TV-14 79  
 602 Ireland            2016 TV-MA 95  
 731 UnitedStates       2017 TV-MA 81  
  73 UnitedStates       2017 R     99  
 446 UnitedStates       2013 TV-14 86  
8974 Netherlands        2018 TV-MA 86  
 382 UnitedKingdom      2017 TV-G  138 
7744 Malaysia           2018 TV-PG 110 
2716 Italy              2018 PG-13 127 
3269 UnitedStates       2017 TV-MA 91  
6731 India              2014 TV-14 179 
3259 Thailand           2019 TV-MA 113 
  43 Mexico             2014 NR    79  
6674 India              2020 TV-14 105 
6980 India              2015 TV-14 93  
2044 UnitedStates       2020 R     98  
  17 UnitedStates       1986 TV-14 94  
1503 UnitedKingdom      2015 TV-MA 79  
4009 Russia             2015 R     96  
2229 UnitedStates       2018 TV-MA 67  
3659 UnitedStates       2018 TV-14 62  
8257 UnitedStates       2008 R     101 
8825 UnitedStates       2015 TV-14 95  
2595 UnitedStates       2010 TV-G  87  
3452 UnitedStates       2015 TV-PG 83  
9732 UnitedStates       2016 NR    90  
9883 India              2010 TV-MA 100 
4431 India              2014 TV-14 135 
8570 India              1999 TV-PG 151 
1715 Mexico             2018 TV-MA 109 
4847 India              2007 TV-14 109 
6222 UnitedStates       2017 TV-MA 89  
6891 UnitedStates       2018 TV-MA 99  
5509 UnitedStates       2020 TV-MA 86  
9378 Australia          2017 TV-MA 86  
4771 UnitedStates       2016 TV-MA 85  
2247 India              2015 TV-14 129 
4172 Turkey             2015 TV-14 98  
5492 Ireland            2011 R     93  
9140 India              2003 TV-MA 111 
  30 Germany            2020 TV-MA 58  
6678 France             2016 TV-MA 95  
 898 UnitedStates       2015 PG-13 89  
1381 UnitedStates       2018 R     89  
3302 UnitedStates       2018 TV-MA 90  
8908 Australia          1998 TV-MA 104 
6794 Indonesia          2016 TV-MA 119 
4068 France             2011 TV-MA 92  
3350 UnitedStates       2017 TV-14 107 
 951 UnitedStates       2001 PG-13 124 
4188 UnitedStates       2017 TV-MA 87  
5920 Lebanon            2017 TV-MA 91  
6308 UnitedStates       2016 PG    94  
3008 HongKong           2015 TV-14 118 
8540 UnitedStates       2015 R     86  
1391 UnitedStates       2016 R     102 
9452 UnitedStates       2004 PG-13 122 
2648 India              1999 TV-14 126 
1168 UnitedStates       2019 TV-MA 65  
4476 UnitedStates       2013 R     126 
4330 UnitedStates       2018 TV-14 87  
3692 India              1976 TV-14 156 
1613 UnitedStates       2016 TV-MA 97  
2564 HongKong           1997 TV-MA 89  
1963 Chile              2015 TV-MA 91  
4322 Spain              2016 TV-MA 97  
1600 UnitedStates       2017 TV-14 40  
8947 India              2012 TV-MA 143 
6052 UnitedStates       2017 TV-PG 81  
1829 UnitedStates       2017 TV-MA 88  
2153 UnitedStates       2019 TV-14 87  
2492 China              2016 TV-14 104 
8479 Japan              2016 TV-MA 129 
8541 Japan              2017 TV-MA 124 
5317 Japan              2017 TV-MA 118 
6516 India              2019 TV-14 120 
 911 UnitedStates       2019 TV-MA 91  
1467 SouthKorea         2018 TV-MA 137 
 378 Romania            2019 TV-14 104 
1133 Australia          2015 TV-14 80  
1833 India              2014 TV-14 127 
9190 UnitedStates       2020 R     117 
1659 India              2013 TV-14 140 
8164 UnitedKingdom      2020 TV-14 93  
3599 India              2010 TV-MA 97  
6406 India              2017 TV-14 118 
4938 WestGermany        1977 TV-MA 150 
1299 UnitedKingdom      2016 TV-PG 44  
  46 France             2017 TV-14 54  
7850 Pakistan           2015 TV-PG 170 
4182 Turkey             2006 TV-MA 118 
3407 UnitedStates       2018 TV-MA 126 
2278 Australia          2015 TV-MA 128 
1946 SouthAfrica        2016 TV-MA 104 
4732 UnitedStates       2020 TV-MA 105 
4681 UnitedStates       2019 TV-PG 86  
2556 UnitedStates       2019 TV-PG 94  
5626 UnitedStates       2016 TV-MA 106 
4220 UnitedStates       2018 PG    92  
6254 Spain              2017 TV-MA 108 
 259 UnitedStates       2016 NR    103 
2361 Thailand           2010 TV-MA 102 
6994 India              2017 TV-14 126 
5655 UnitedStates       2019 TV-14 87  
7830 Canada             2018 TV-G  84  
7445 UnitedStates       2011 PG-13 111 
9904 UnitedStates       2018 PG-13 100 
3381 India              2007 TV-14 119 
9805 UnitedKingdom      2014 TV-MA 94  
7693 UnitedStates       2011 PG    86  
1604 UnitedStates       1991 PG    142 
5291 UnitedStates       2011 PG    95  
8435 India              2018 TV-14 95  
5382 Thailand           2020 TV-PG 80  
5682 UnitedStates       2018 PG    79  
5596 UnitedStates       2017 TV-14 81  
3532 UnitedStates       2013 R     120 
7170 UnitedKingdom      2020 TV-Y  61  
2711 India              2013 TV-14 85  
2603 UnitedStates       2020 R     104 
1821 UnitedStates       2017 R     134 
4697 UnitedStates       2016 NR    93  
4871 Japan              2019 TV-MA 120 
2199 UnitedKingdom      2016 TV-MA 82  
7906 UnitedStates       2007 PG-13 88  
2324 Turkey             2017 TV-14 102 
 862 Germany            2009 PG    101 
9161 Poland             1975 TV-MA 96  
4286 UnitedStates       2018 PG    97  
 940 India              2019 TV-14 105 
2821 UnitedStates       2012 PG-13 101 
4512 UnitedStates       2017 TV-MA 86  
 363 UnitedStates       2019 TV-MA 89  
9543 UnitedStates       2018 TV-MA 113 
6782 UnitedStates       2017 TV-PG 110 
8747 UnitedStates       2000 PG    105 
1642 Mexico             2017 PG-13 116 
4548 UnitedStates       1997 R     94  
4346 Canada             2015 NR    110 
7688 Peru               2018 TV-MA 104 
  39 UnitedStates       1995 PG-13 116 
3711 UnitedKingdom      2017 TV-14 47  
4484 UnitedStates       2016 TV-PG 51  
2112 UnitedKingdom      1992 PG    143 
1561 India              2012 TV-14 103 
4823 UnitedStates       2020 PG-13 104 
  18 Turkey             2013 TV-MA 100 
3429 Turkey             2013 TV-14 101 
7965 India              1994 TV-14 193 
4781 India              2006 TV-PG 149 
3903 India              2014 TV-14 131 
 858 NewZealand         2016 PG-13 101 
1390 Canada             2010 R     97  
 324 Indonesia          2020 TV-MA 89  
8370 UnitedStates       2015 R     91  
6694 UnitedStates       2018 TV-MA 85  
2769 India              2012 TV-14 150 
9073 UnitedStates       2016 R     82  
7730 UnitedStates       2005 R     117 
7116 Argentina          2016 TV-MA 84  
1573 India              2010 TV-MA 106 
3633 UnitedKingdom      2016 PG    107 
 385 UnitedStates       2013 TV-MA 90  
 752 UnitedStates       2017 TV-14 98  
3006 France             2019 TV-MA 82  
7212 India              2010 TV-PG 87  
3510 UnitedStates       2015 TV-MA 102 
7760 Australia          2019 TV-PG 114 
4478 France             2018 TV-MA 99  
1884 China              2016 TV-14 139 
 304 Switzerland        2017 PG-13 94  
8442 China              2015 NR    88  
4783 Canada             2016 TV-14 89  
3801 UnitedKingdom      2018 R     93  
1824 UnitedKingdom      2020 R     82  
2786 Australia          2019 TV-MA 117 
6074 UnitedStates       2016 R     91  
2063 Sweden             2016 TV-14 91  
7837 UnitedStates       2017 TV-MA 97  
8728 Thailand           2014 TV-14 116 
6496 India              2010 TV-14 128 
5472 France             2019 TV-MA 81  
2414 Spain              2019 TV-MA 88  
8226 UnitedStates       2010 TV-14 80  
6090 UnitedKingdom      2016 R     100 
7925 UnitedStates       2016 TV-MA 80  
6416 UnitedStates       2013 PG    119 
9246 UnitedStates       2019 TV-MA 75  
1402 Mexico             2019 TV-MA 112 
5728 UnitedStates       2018 TV-MA 94  
1074 UnitedKingdom      2017 TV-MA 91  
2721 UnitedStates       2017 TV-MA 121 
9609 Canada             2016 TV-MA 108 
8351 China              2014 R     104 
2100 India              2010 TV-14 124 
5014 UnitedStates       2020 PG    13  
5423 India              2017 TV-MA 128 
6619 UnitedStates       2016 TV-MA 78  
1275 UnitedStates       2019 TV-MA 78  
1122 UnitedStates       2013 NR    75  
9287 SouthKorea         2018 TV-MA 140 
5035 UnitedStates       2009 PG    108 
9863 India              2018 TV-PG 97  
9889 France             1974 UR    103 
 806 Singapore          2012 TV-MA 95  
6212 UnitedStates       2014 TV-MA 86  
2071 UnitedStates       2016 R     104 
6897 UnitedKingdom      2018 TV-MA 101 
6077 UnitedStates       1990 TV-14 94  
6484 Spain              2018 TV-MA 98  
9360 Nigeria            2017 TV-14 114 
 246 Kuwait             2019 TV-14 94  
8804 UnitedKingdom      2017 PG-13 89  
4277 France             2016 TV-MA 99  
 231 UnitedStates       2019 TV-MA 116 
3975 Canada             2019 TV-MA 102 
9826 Japan              2016 PG-13 129 
9081 UnitedStates       2016 PG-13 87  
2823 UnitedStates       2010 PG-13 148 
2445 Turkey             2014 TV-14 103 
9457 Serbia             2019 TV-MA 89  
8256 UnitedKingdom      2017 R     106 
9848 UnitedStates       2015 TV-MA 90  
 169 UnitedStates       2018 PG    118 
2702 India              2014 NR    95  
1615 Canada             2017 TV-MA 101 
1372 UnitedStates       2008 PG-13 123 
6765 UnitedStates       1989 PG-13 127 
8004 UnitedStates       1981 PG    116 
1366 UnitedStates       1984 PG    119 
 466 UnitedStates       2016 TV-MA 99  
2913 UnitedStates       2013 PG    90  
3438 UnitedKingdom      2016 TV-PG 90  
7905 Thailand           2019 TV-MA 122 
9590 China              2005 TV-14 109 
6645 India              2005 TV-14 141 
9687 UnitedStates       2019 R     106 
1095 Mexico             2013 PG-13 122 
8024 UnitedStates       2016 TV-14 87  
5753 India              2015 TV-MA 116 
 230 UnitedStates       2008 TV-MA 45  
3282 Canada             2015 R     102 
5041 UnitedKingdom      2016 TV-PG 107 
1606 Argentina          2020 TV-MA 116 
  58 Japan              2004 TV-PG 88  
4203 Japan              2003 TV-14 99  
6187 Japan              2001 TV-PG 100 
5410 UnitedStates       2009 PG-13 134 
8509 Argentina          2017 TV-MA 87  
5930 SouthAfrica        2017 TV-MA 88  
8241 UnitedStates       2019 TV-14 96  
5347 HongKong           2008 R     107 
 756 HongKong           2010 R     108 
 181 China              2015 PG-13 105 
3219 HongKong           2019 TV-MA 105 
7235 India              2006 TV-Y7 127 
7840 India              2010 TV-14 137 
4315 UnitedStates       2018 TV-14 77  
8033 Australia          2019 TV-MA 108 
5936 UnitedStates       2014 PG    71  
3099 Finland            2019 TV-MA 93  
 485 UnitedStates       2018 TV-MA 96  
5776 India              2018 TV-MA 99  
4325 Philippines        2019 TV-G  102 
6470 India              2003 TV-PG 129 
2354 India              2015 TV-14 130 
1008 India              2009 TV-14 115 
1529 Germany            2020 TV-MA 113 
1466 Nigeria            2017 TV-14 98  
2294 India              2013 TV-MA 140 
9029 Italy              2017 TV-MA 110 
5439 UnitedStates       2017 R     92  
6157 UnitedStates       2019 TV-MA 127 
3456 Philippines        2013 TV-PG 127 
2862 UnitedStates       1995 PG    101 
7394 Nigeria            2016 TV-MA 112 
 164 India              2017 TV-MA 105 
8181 UnitedStates       2014 NR    88  
4372 Nigeria            2015 TV-PG 141 
1935 India              1986 TV-14 162 
7541 India              2006 TV-14 163 
6097 India              2008 TV-14 147 
7299 India              2017 TV-MA 142 
4919 France             2013 PG    93  
7775 Canada             2018 TV-MA 86  
6130 UnitedKingdom      2019 TV-MA 65  
9956 UnitedKingdom      2020 TV-MA 58  
 531 UnitedStates       1997 R     154 
6013 UnitedKingdom      2017 TV-PG 44  
8203 Vietnam            2015 TV-14 92  
8613 India              2019 TV-14 124 
 574 Sweden             2016 TV-MA 91  
9990 India              2017 TV-14 155 
8882 India              2020 TV-MA 101 
 396 India              2009 TV-14 132 
5093 Cambodia           2017 TV-MA 92  
1192 India              2012 TV-14 94  
 427 Pakistan           2016 TV-14 132 
3818 UnitedKingdom      2016 TV-MA 94  
7074 Chile              2018 TV-MA 77  
5266 India              2018 TV-MA 107 
9822 Israel             2019 R     103 
6625 India              2014 TV-14 142 
5162 UnitedStates       2001 R     105 
3397 Poland             1973 TV-MA 97  
6699 Spain              2018 TV-MA 90  
6766 UnitedStates       2014 TV-MA 84  
7442 UnitedStates       2006 TV-MA 69  
 227 UnitedStates       2019 TV-MA 58  
7712 UnitedStates       2011 TV-MA 97  
9284 UnitedStates       2012 TV-MA 80  
 175 UnitedStates       2015 TV-MA 71  
7758 UnitedStates       2008 TV-MA 85  
 594 UnitedStates       2016 TV-14 75  
4041 UnitedStates       2015 PG    119 
8852 UnitedStates       2015 TV-MA 78  
4937 UnitedStates       2017 TV-MA 69  
9961 UnitedStates       2019 TV-MA 67  
8262 Mexico             2016 R     103 
1230 UnitedStates       2017 TV-14 62  
1394 UnitedStates       2020 TV-PG 61  
8440 UnitedStates       2002 R     81  
1434 UnitedStates       1998 TV-14 69  
2374 UnitedStates       2016 TV-MA 84  
1754 UnitedStates       2019 TV-MA 86  
7820 UnitedKingdom      2017 TV-PG 44  
 375 India              2003 TV-14 131 
1656 Canada             2017 TV-MA 94  
9804 UnitedStates       2005 TV-14 72  
 708 UnitedStates       2017 TV-14 74  
8816 UnitedStates       2009 TV-PG 71  
6131 UnitedStates       2014 TV-14 70  
9968 UnitedStates       2014 TV-MA 77  
7344 UnitedStates       2016 TV-MA 87  
5285 UnitedStates       2017 TV-MA 62  
7858 UnitedKingdom      2016 TV-MA 62  
5585 UnitedStates       2001 G     83  
2813 India              2017 TV-14 135 
2659 UnitedStates       2020 PG    124 
9090 UnitedStates       2011 PG    79  
9601 UnitedStates       2019 TV-MA 60  
 511 UnitedStates       2020 TV-MA 55  
4830 UnitedStates       2017 TV-MA 63  
5840 SouthKorea         2018 TV-MA 128 
3364 UnitedStates       2012 TV-MA 69  
8299 India              2008 TV-14 214 
4979 UnitedKingdom      2017 TV-14 90  
6955 UnitedStates       2017 TV-MA 67  
4473 UnitedStates       2016 TV-MA 64  
7117 UnitedKingdom      2018 TV-MA 90  
7848 UnitedStates       2012 PG-13 133 
4527 India              2013 TV-MA 125 
2126 UnitedStates       2020 R     92  
9539 UnitedStates       2018 TV-MA 90  
2509 UnitedStates       2019 TV-PG 70  
7243 UnitedStates       2018 TV-MA 65  
3898 UnitedStates       2012 TV-MA 60  
7252 UnitedStates       2020 TV-PG 17  
3182 India              2012 TV-PG 98  
4918 India              2018 TV-MA 96  
4968 Brazil             2015 TV-MA 97  
9715 India              2017 TV-MA 135 
5982 UnitedStates       2000 TV-PG 75  
1832 UnitedStates       2017 TV-14 79  
4045 Austria            2019 TV-MA 101 
9829 UnitedStates       2019 TV-MA 90  
7509 UnitedStates       2017 TV-MA 70  
4164 India              1997 TV-14 133 
4659 India              2017 TV-14 145 
8635 UnitedStates       2009 PG-13 123 
 484 UnitedStates       2011 PG-13 113 
 262 UnitedStates       2005 R     107 
3015 Brazil             2020 TV-MA 101 
1711 Denmark            2007 TV-MA 104 
5979 Argentina          2018 TV-MA 96  
9400 Philippines        2016 TV-G  107 
 540 UnitedStates       2017 R     92  
7177 HongKong           1992 TV-14 95  
3187 UnitedStates       2011 G     106 
8565 UnitedStates       2016 TV-MA 90  
3949 UnitedStates       2019 TV-MA 106 
5402 UnitedKingdom      2002 PG-13 138 
 148 Japan              2011 TV-PG 110 
5871 India              2017 TV-14 139 
2772 India              2019 TV-MA 130 
7801 India              2019 TV-PG 133 
2407 India              2005 TV-14 126 
3775 India              2020 TV-14 91  
 116 India              1981 TV-14 173 
7272 India              2017 TV-PG 105 
2547 India              2016 TV-MA 148 
1752 India              2006 TV-14 192 
7216 India              1994 TV-14 151 
3131 India              2001 TV-14 209 
1847 India              2019 TV-MA 171 
2143 India              2016 TV-14 120 
5928 India              2012 TV-14 122 
7352 India              2013 TV-MA 120 
8365 India              2010 TV-14 113 
 666 India              2012 TV-14 154 
4982 Philippines        2019 TV-MA 105 
1243 India              2017 TV-14 41  
6753 SouthAfrica        2016 TV-MA 107 
6373 India              2009 TV-14 128 
6999 SouthAfrica        2019 TV-14 93  
4594 India              2017 TV-14 110 
7581 India              2020 TV-14 160 
5318 India              2020 TV-14 112 
2191 Brazil             2019 TV-14 110 
7454 Egypt              2007 TV-14 107 
3089 Nigeria            2019 TV-14 117 
3924 Australia          2012 TV-14 86  
4267 India              1982 TV-PG 140 
 141 UnitedStates       2019 TV-MA 66  
6405 UnitedKingdom      2017 TV-MA 64  
6117 UnitedStates       2016 TV-MA 71  
8506 UnitedStates       2018 TV-MA 60  
5184 UnitedStates       2012 TV-MA 61  
2675 UnitedStates       2006 NR    85  
3228 UnitedStates       2006 TV-MA 45  
3518 India              2015 TV-14 132 
 563 India              2017 TV-14 116 
3312 India              2005 TV-14 133 
8405 India              2020 TV-MA 68  
9435 UnitedStates       2009 TV-MA 62  
6547 UnitedStates       2019 TV-MA 60  
6449 UnitedStates       2011 R     89  
 183 UnitedStates       2013 R     75  
4231 UnitedStates       2010 TV-MA 67  
5681 UnitedStates       2016 R     96  
8122 UnitedStates       2020 TV-MA 70  
3541 UnitedStates       2019 TV-PG 63  
3203 UnitedStates       2018 TV-PG 62  
7106 UnitedStates       2001 TV-PG 42  
7963 UnitedStates       2017 TV-MA 90  
4821 India              1993 TV-14 170 
6622 India              2018 TV-14 151 
1190 India              2014 TV-14 121 
6906 India              1973 TV-14 132 
6087 India              2006 TV-14 124 
1639 India              1980 TV-PG 120 
2353 India              2018 TV-14 124 
5395 UnitedStates       2017 R     110 
1837 UnitedStates       2016 TV-MA 90  
4266 Philippines        2015 TV-14 108 
4561 Netherlands        2015 R     95  
9056 Germany            2019 TV-MA 90  
3624 Turkey             2019 TV-PG 102 
7807 UnitedStates       2003 R     111 
7275 UnitedStates       2004 R     137 
3940 UnitedKingdom      2016 TV-MA 100 
6272 France             2015 TV-14 53  
7165 Turkey             2019 TV-14 100 
9815 UnitedStates       2016 TV-MA 87  
6612 UnitedStates       2011 R     106 
9708 UnitedStates       2014 R     112 
2766 India              2014 TV-14 107 
6029 UnitedStates       2019 TV-14 87  
1003 UnitedStates       2010 PG-13 100 
8445 UnitedStates       2017 R     80  
4342 UnitedStates       2012 R     97  
6144 Hungary            2016 TV-MA 103 
7346 UnitedKingdom      2014 R     109 
8790 Nigeria            2018 TV-MA 182 
5038 UnitedKingdom      2017 TV-MA 110 
9782 UnitedStates       1996 PG-13 114 
6948 France             2017 R     87  
8510 India              2015 TV-PG 132 
2763 India              2009 TV-14 101 
5393 India              2008 TV-PG 145 
3144 Canada             2017 TV-MA 93  
7795 UnitedStates       1997 R     116 
9556 UnitedStates       2020 TV-G  85  
7856 Philippines        2017 TV-14 84  
1929 Spain              2019 PG    98  
2615 UnitedStates       2015 R     99  
6255 UnitedStates       1945 TV-14 63  
6563 Turkey             2015 TV-14 104 
1205 Turkey             2016 TV-14 104 
8608 Canada             2018 TV-MA 105 
 471 India              2006 TV-14 135 
6418 UnitedKingdom      2016 TV-G  56  
4283 UnitedKingdom      2012 PG-13 96  
4140 India              1972 TV-14 115 
3318 India              2017 TV-Y7 65  
7594 UnitedStates       2015 R     81  
5259 India              2020 TV-MA 126 
7090 India              2004 TV-MA 124 
5156 India              2019 TV-14 114 
9527 UnitedStates       2017 R     93  
7556 India              1998 TV-14 185 
9710 Turkey             2016 TV-MA 100 
7001 India              2017 TV-MA 126 
 590 HongKong           2004 R     99  
5643 Mexico             2010 TV-Y7 79  
7453 UnitedStates       2010 TV-PG 26  
8691 UnitedStates       2016 TV-PG 23  
9476 China              2017 TV-PG 107 
3657 Indonesia          2018 TV-14 106 
5159 India              2009 TV-14 147 
5951 UnitedKingdom      1998 R     95  
3234 Turkey             2012 TV-MA 100 
 703 India              2000 TV-PG 149 
4038 UnitedStates       2017 TV-MA 52  
3601 India              2001 TV-PG 150 
5283 India              2004 TV-PG 165 
5943 UnitedStates       2017 R     114 
5040 UnitedStates       1987 PG-13 109 
3981 Mexico             2017 TV-MA 87  
4071 UnitedStates       2020 TV-MA 92  
4902 Argentina          2016 TV-MA 104 
8120 India              2016 TV-14 143 
  63 India              2018 TV-PG 116 
 927 Thailand           2011 TV-MA 112 
6475 India              2018 TV-G  40  
6701 UnitedStates       2017 R     94  
4530 UnitedStates       2019 PG    104 
5725 UnitedStates       2006 PG-13 110 
2384 France             2019 TV-MA 111 
 930 UnitedStates       2018 NC-17 83  
6259 Brazil             2017 TV-MA 101 
1239 India              2001 PG    224 
7831 India              2016 TV-PG 111 
6802 India              2004 TV-PG 185 
8812 India              1971 TV-14 153 
6641 Singapore          2015 TV-MA 82  
8145 Nigeria            2018 TV-MA 140 
3990 UnitedStates       2017 TV-14 87  
3305 UnitedStates       2020 TV-14 68  
8921 UnitedKingdom      2019 TV-MA 86  
1472 UnitedStates       2019 TV-MA 86  
9697 Nigeria            2012 TV-14 76  
7576 UnitedStates       2010 R     93  
6588 Germany            2020 TV-Y  83  
2175 UnitedStates       2011 TV-MA 81  
7824 UnitedStates       2012 R     116 
  21 UnitedKingdom      2004 R     105 
7233 France             2014 TV-PG 54  
8174 UnitedStates       2019 TV-MA 78  
2874 UnitedStates       2010 PG    100 
7629 UnitedStates       2003 TV-Y  37  
 407 UnitedStates       2011 TV-Y  33  
5207 India              2017 TV-MA 147 
6945 UnitedStates       2014 PG-13 110 
4801 UnitedKingdom      2015 R     132 
2680 China              2017 TV-MA 108 
9382 HongKong           1982 TV-14 101 
9453 UnitedStates       2016 TV-PG 68  
4262 UnitedStates       2010 R     100 
5186 UnitedStates       2014 TV-Y7 22  
3110 UnitedStates       2017 TV-Y  22  
 954 Denmark            2016 TV-Y7-FV 44  
7718 UnitedStates       2013 TV-Y7 22  
 476 UnitedStates       2013 TV-Y7-FV 78  
2925 France             2016 TV-MA 103 
2881 UnitedKingdom      2012 PG-13 158 
6209 UnitedStates       2020 TV-MA 66  
9810 UnitedStates       2017 TV-MA 144 
9911 UnitedStates       2019 PG-13 93  
 549 UnitedStates       1946 TV-PG 58  
3003 Egypt              2006 TV-14 116 
2137 Turkey             2020 TV-MA 113 
7437 UnitedStates       2018 TV-14 90  
2506 UnitedStates       2015 TV-PG 68  
2662 India              2013 TV-MA 104 
3474 UnitedStates       2017 TV-MA 86  
5824 SouthAfrica        2010 TV-PG 118 
2434 UnitedStates       2010 TV-MA 99  
4922 India              2007 TV-14 126 
7429 UnitedStates       2018 TV-PG 83  
9636 India              2012 TV-MA 109 
4780 India              2018 TV-PG 80  
9067 Sweden             2019 TV-PG 40  
5339 HongKong           1997 TV-14 104 
4633 Nigeria            2019 TV-14 105 
9973 UnitedStates       2018 TV-PG 99  
2504 UnitedStates       2018 TV-MA 104 
6522 UnitedStates       2019 TV-MA 116 
  90 UnitedStates       2015 R     94  
8616 India              2018 TV-MA 85  
3778 India              2017 TV-PG 59  
4288 UnitedStates       2012 PG-13 150 
8025 UnitedStates       2020 TV-MA 94  
5010 Nigeria            2018 TV-PG 95  
8641 Brazil             2019 TV-14 59  
7991 Lebanon            2017 TV-MA 103 
6860 UnitedStates       2016 TV-MA 89  
9786 HongKong           1983 TV-14 92  
4274 UnitedStates       2017 TV-MA 95  
2883 Australia          2016 TV-Y7 23  
 288 Australia          2016 TV-Y7 25  
6301 UnitedStates       2016 PG    85  
5761 UnitedKingdom      2018 TV-G  20  
9370 UnitedStates       1989 PG    102 
9213 UnitedStates       2016 NR    91  
2681 Nigeria            2019 TV-MA 149 
7676 UnitedStates       2014 TV-14 87  
5605 UnitedStates       2016 PG-13 98  
8053 Mexico             2018 TV-14 94  
5180 India              2016 TV-14 90  
9723 UnitedKingdom      1998 R     108 
4313 UnitedKingdom      2013 R     85  
5428 Turkey             2018 TV-14 105 
 475 France             2012 PG-13 95  
8075 Mexico             2017 TV-MA 103 
6905 India              2015 TV-MA 89  
